1.119073855362373671e+01, 1.101467211335714680e+01, 1.035655077868116081e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01, 1.021162234212709308e+01
1.072525802452706145e+01, 1.072525802452706145e+01, 1.072525802452706145e+01, 1.072525802452706145e+01, 1.007650909278797791e+01, 1.007650909278797791e+01, 1.007650909278797791e+01, 1.007650909278797791e+01, 1.007650909278797791e+01, 1.007650909278797791e+01, 1.007650909278797791e+01, 6.263453877907704914e+00, 5.264422510032050084e+00, 5.264422510032050084e+00, 5.264422510032050084e+00, 4.116776207979919278e+00, 4.116776207979919278e+00, 4.116776207979919278e+00, 4.116776207979919278e+00, 4.116776207979919278e+00, 4.116776207979919278e+00, 4.116776207979919278e+00, 4.116776207979919278e+00, 4.116776207979919278e+00, 4.116776207979919278e+00
1.133081225864589925e+01, 1.088141604012769292e+01, 1.088141604012769292e+01, 1.021146645601096736e+01, 1.021146645601096736e+01, 1.021146645601096736e+01, 1.021146645601096736e+01, 1.021146645601096736e+01, 1.021146645601096736e+01, 9.380917867351630690e+00, 9.380917867351630690e+00, 9.380917867351630690e+00, 9.380917867351630690e+00, 9.380917867351630690e+00, 9.380917867351630690e+00, 9.380917867351630690e+00, 9.380917867351630690e+00, 7.890518645557897948e+00, 7.890518645557897948e+00, 7.890518645557897948e+00, 7.890518645557897948e+00, 7.890518645557897948e+00, 7.890518645557897948e+00, 7.890518645557897948e+00, 7.890518645557897948e+00
7.006768669927097903e+00, 7.006768669927097903e+00, 7.006768669927097903e+00, 7.006768669927097903e+00, 7.006768669927097903e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.067424601634216152e+00, 3.063236065578831990e+00, 3.063236065578831990e+00, 3.063236065578831990e+00, 3.063236065578831990e+00, 3.063236065578831990e+00, 3.063236065578831990e+00, 3.063236065578831990e+00, 3.063236065578831990e+00, 3.063236065578831990e+00
1.100544397817166242e+01, 1.100544397817166242e+01, 1.100544397817166242e+01, 1.100544397817166242e+01, 1.100544397817166242e+01, 1.100278990420283520e+01, 1.100278990420283520e+01, 1.100278990420283520e+01, 1.100278990420283520e+01, 1.100278990420283520e+01, 1.100278990420283520e+01, 1.100278990420283520e+01, 1.100278990420283520e+01, 1.100278990420283520e+01, 9.796415421154245351e+00, 9.796415421154245351e+00, 9.796415421154245351e+00, 5.826848377027612713e+00, 5.826848377027612713e+00, 5.779231552489460633e+00, 5.779231552489460633e+00, 5.779231552489460633e+00, 5.779231552489460633e+00, 5.779231552489460633e+00, 5.779231552489460633e+00
1.203472795070264212e+01, 1.120550927850853995e+01, 1.120550927850853995e+01, 1.120550927850853995e+01, 1.120550927850853995e+01, 1.120550927850853995e+01, 1.023652149698821390e+01, 1.023652149698821390e+01, 1.023652149698821390e+01, 7.529841268644359431e+00, 7.529841268644359431e+00, 7.529841268644359431e+00, 7.529841268644359431e+00, 7.529841268644359431e+00, 7.529841268644359431e+00, 7.529841268644359431e+00, 7.529841268644359431e+00, 7.529841268644359431e+00, 5.809134198635559798e+00, 5.809134198635559798e+00, 5.809134198635559798e+00, 5.809134198635559798e+00, 5.360464625599154154e+00, 5.360464625599154154e+00, 5.360464625599154154e+00
1.099021967228719987e+01, 1.098247858668474564e+01, 1.098247858668474564e+01, 1.097002256330747372e+01, 1.097002256330747372e+01, 1.087961605406001198e+01, 1.087961605406001198e+01, 1.071102593191367447e+01, 1.071102593191367447e+01, 1.071102593191367447e+01, 1.071102593191367447e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01, 1.067995293480446684e+01
1.100824416287846397e+01, 1.097529276907156337e+01, 1.090363156201948058e+01, 1.090363156201948058e+01, 1.090363156201948058e+01, 1.090363156201948058e+01, 1.081581737834679835e+01, 1.069808878905131166e+01, 1.069808878905131166e+01, 1.063765936662420764e+01, 1.053119696938078675e+01, 1.053119696938078675e+01, 1.024978398966096194e+01, 1.024978398966096194e+01, 1.024978398966096194e+01, 1.000023564982926771e+01, 8.912105383444277606e+00, 3.262311644300427638e+00, 3.262311644300427638e+00, 3.262311644300427638e+00, 3.262311644300427638e+00, 3.262311644300427638e+00, 3.262311644300427638e+00, 3.262311644300427638e+00, 3.262311644300427638e+00
5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.995821017969655387e+00, 5.847079081947983425e+00, 5.847079081947983425e+00, 5.847079081947983425e+00, 5.847079081947983425e+00, 5.847079081947983425e+00, 5.847079081947983425e+00, 5.847079081947983425e+00, 5.506830428069633854e+00, 5.506830428069633854e+00, 5.506830428069633854e+00, 5.506830428069633854e+00, 5.506830428069633854e+00, 5.506830428069633854e+00
1.092282936690226336e+01, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.494674225039472226e+00, 5.388784496956297687e+00, 5.388784496956297687e+00, 5.388784496956297687e+00, 5.388784496956297687e+00, 5.388784496956297687e+00, 3.724357270246803964e+00, 3.724357270246803964e+00, 3.724357270246803964e+00, 3.724357270246803964e+00, 3.724357270246803964e+00, 3.724357270246803964e+00, 3.724357270246803964e+00
