6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.837253948975864581e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00, 6.152671482747622989e+00
7.424778685283133228e+00, 7.424778685283133228e+00, 7.424778685283133228e+00, 7.424778685283133228e+00, 7.424778685283133228e+00, 7.424778685283133228e+00, 7.424778685283133228e+00, 7.424778685283133228e+00, 7.424778685283133228e+00, 7.424778685283133228e+00, 7.018372861831516651e+00, 7.018372861831516651e+00, 7.018372861831516651e+00, 7.018372861831516651e+00, 7.018372861831516651e+00, 6.888324535742015975e+00, 6.454744877001466818e+00, 6.454744877001466818e+00, 6.454744877001466818e+00, 6.454744877001466818e+00, 6.454744877001466818e+00, 6.454744877001466818e+00, 6.454744877001466818e+00, 6.454744877001466818e+00, 6.454744877001466818e+00
8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.206889873244540112e+00, 8.143971253746983052e+00, 8.143971253746983052e+00, 8.065753185358262911e+00, 8.023307789291587611e+00, 8.023307789291587611e+00, 8.023307789291587611e+00, 8.023307789291587611e+00, 7.977858112160660653e+00, 7.977858112160660653e+00, 7.977858112160660653e+00, 7.977858112160660653e+00
9.199008544824780031e+00, 7.554211039079302914e+00, 7.554211039079302914e+00, 7.321241016803156754e+00, 7.321241016803156754e+00, 6.588434132591432402e+00, 6.588434132591432402e+00, 6.588434132591432402e+00, 6.588434132591432402e+00, 6.588434132591432402e+00, 6.588434132591432402e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.516142378326343909e+00, 6.353064865709507458e+00, 6.333511375895860773e+00, 6.333511375895860773e+00, 6.037416712974315480e+00
8.124048996990508087e+00, 8.123623291740001306e+00, 8.123623291740001306e+00, 6.920402427769538178e+00, 6.920402427769538178e+00, 6.504147629318286938e+00, 6.504147629318286938e+00, 6.504147629318286938e+00, 6.504147629318286938e+00, 6.504147629318286938e+00, 6.504147629318286938e+00, 6.504147629318286938e+00, 6.094936599055253090e+00, 6.094936599055253090e+00, 6.094936599055253090e+00, 6.094936599055253090e+00, 6.094936599055253090e+00, 6.094936599055253090e+00, 5.250594409368622095e+00, 5.250594409368622095e+00, 5.250594409368622095e+00, 5.250594409368622095e+00, 5.250594409368622095e+00, 5.250594409368622095e+00, 5.250594409368622095e+00
8.130347601448679740e+00, 8.130347601448679740e+00, 8.130347601448679740e+00, 6.696793866493448100e+00, 6.696793866493448100e+00, 6.696793866493448100e+00, 6.696793866493448100e+00, 6.696793866493448100e+00, 6.696793866493448100e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00, 3.933010262263056056e+00
8.006274556553826471e+00, 7.978533604229687271e+00, 7.714907022204181786e+00, 7.714907022204181786e+00, 7.714907022204181786e+00, 7.714907022204181786e+00, 7.681295836164683699e+00, 7.681295836164683699e+00, 7.657295751020942731e+00, 7.618846967843317941e+00, 7.618846967843317941e+00, 7.602894947957508975e+00, 7.602894947957508975e+00, 7.467925112174635061e+00, 7.356450138627492308e+00, 6.478751987108222643e+00, 6.478751987108222643e+00, 6.478751987108222643e+00, 6.478751987108222643e+00, 6.114506804651804295e+00, 6.053319981669084804e+00, 6.053319981669084804e+00, 6.053319981669084804e+00, 6.053319981669084804e+00, 6.053319981669084804e+00
6.481183306525347909e+00, 6.481183306525347909e+00, 6.481183306525347909e+00, 6.481183306525347909e+00, 6.481183306525347909e+00, 6.418751542765974705e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00, 2.747270227732341752e+00
7.364252390752858091e+00, 7.364252390752858091e+00, 7.344969804333600472e+00, 7.344969804333600472e+00, 7.140048021990203608e+00, 7.140048021990203608e+00, 7.115717946486903145e+00, 7.115717946486903145e+00, 7.115717946486903145e+00, 7.115717946486903145e+00, 6.960978032659005166e+00, 6.960978032659005166e+00, 6.960978032659005166e+00, 6.960978032659005166e+00, 6.960978032659005166e+00, 6.960978032659005166e+00, 6.687385377059841041e+00, 6.687385377059841041e+00, 6.687385377059841041e+00, 6.687385377059841041e+00, 6.575386738467099867e+00, 6.575386738467099867e+00, 6.575386738467099867e+00, 6.575386738467099867e+00, 6.575386738467099867e+00
8.086752582282972668e+00, 8.086752582282972668e+00, 7.929607352173293044e+00, 7.186879687026854313e+00, 7.186879687026854313e+00, 7.186879687026854313e+00, 7.186879687026854313e+00, 7.186879687026854313e+00, 7.186879687026854313e+00, 7.186879687026854313e+00, 7.186879687026854313e+00, 7.186879687026854313e+00, 6.762370382429930160e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 6.249233561661481140e+00, 5.956281364215658236e+00
